date,gameid
20160522,SKHT0
20160522,KTHH0
20160522,WOLG0
20160524,KTOB0
20160524,HTSS0
20160524,HHWO0
20160525,SKNC0
20160525,KTOB0
20160525,HTSS0
20160525,HHWO0
20160525,LGLT0
20160526,SKNC0
20160526,KTOB0
20160526,HTSS0
20160526,HHWO0
20160526,LGLT0
20160527,LGOB0
20160527,SSSK0
20160527,WOKT0
20160527,NCHT0
20160527,LTHH0
20160528,LGOB0
20160528,SSSK0
20160528,WOKT0
20160528,NCHT0
20160528,LTHH0
20160529,LGOB0
20160529,SSSK0
20160529,WOKT0
20160529,NCHT0
20160529,LTHH0
20160531,OBNC0
20160531,HTLG0
20160531,KTLT0
20160531,SSWO0
20160531,SKHH0
20160601,OBNC0
20160601,HTLG0
20160601,KTLT0
20160601,SSWO0
20160601,SKHH0
20160602,OBNC0
20160602,HTLG0
20160602,KTLT0
20160602,SSWO0
20160602,SKHH0
20160603,SKOB0
20160603,NCLT0
20160603,HHSS0
20160603,LGKT0
20160603,WOHT0
20160604,SKOB0
20160604,HHSS0
20160604,LGKT0
20160605,SKOB0
20160605,NCLT0
20160605,HHSS0
20160605,LGKT0
20160605,WOHT0
20160607,WONC0
20160607,SSLG0
20160607,LTSK0
20160607,OBKT0
20160607,HTHH0
20160608,WONC0
20160608,SSLG0
20160608,LTSK0
20160608,OBKT0
20160608,HTHH0
20160609,WONC0
20160609,SSLG0
20160609,LTSK0
20160609,OBKT0
20160609,HTHH0
20160610,LTOB0
20160610,NCSK0
20160610,SSHT0
20160610,KTWO0
20160610,LGHH0
20160611,LTOB0
20160611,NCSK0
20160611,SSHT0
20160611,KTWO0
20160611,LGHH0
20160612,LTOB0
20160612,NCSK0
20160612,SSHT0
20160612,KTWO0
20160612,LGHH0
20160614,NCLG0
20160614,SKSS0
20160614,HHKT0
20160614,OBHT0
20160614,LTWO0
20160615,SKSS0
20160615,OBHT0
20160615,LTWO0
20160616,NCLG0
20160616,SKSS0
20160616,HHKT0
20160616,OBHT0
20160616,LTWO0
20160617,HTLG0
20160617,SKLT0
20160617,OBSS0
20160617,NCKT0
20160617,WOHH0
20160618,HTLG0
20160618,SKLT0
20160618,OBSS0
20160618,NCKT0
20160618,WOHH0
20160619,HTLG0
20160619,SKLT0
20160619,OBSS0
20160619,NCKT0
20160619,WOHH0
20160621,HHNC0
20160621,KTOB0
20160621,LGSK0
20160621,LTHT0
20160621,SSWO0
20160622,LGSK0
20160622,LTHT0
20160622,SSWO0
20160623,HHNC0
20160623,KTOB0
20160623,LGSK0
20160623,LTHT0
20160623,SSWO0
20160624,HTNC0
20160624,WOLG0
20160624,OBSK0
20160624,KTSS0
20160624,LTHH0
20160625,HTNC0
20160625,WOLG0
20160625,OBSK0
20160625,KTSS0
20160625,LTHH0
20160626,HTNC0
20160626,WOLG0
20160626,OBSK0
20160626,KTSS0
20160626,LTHH0
20160628,NCOB0
20160628,SSLT0
20160628,SKKT0
20160628,LGHT0
20160628,HHWO0
20160629,NCOB0
20160629,SSLT0
20160629,SKKT0
20160629,LGHT0
20160629,HHWO0
20160630,NCOB0
20160630,SSLT0
20160630,SKKT0
20160630,LGHT0
20160630,HHWO0
20160701,HTWO0
20160702,SKLG0
20160702,HTWO0
20160702,OBHH0
20160703,SKLG0
20160703,HTWO0
20160705,LGSS0
20160706,LTNC0
20160706,WOOB0
20160706,HHSK0
20160706,HTKT0
20160707,LTNC0
20160707,WOOB0
20160707,HHSK0
20160707,LGSS0
20160707,HTKT0
20160708,HTOB0
20160708,KTSK0
20160708,LGLT0
20160708,NCWO0
20160708,SSHH0
20160709,HTOB0
20160709,KTSK0
20160709,LGLT0
20160709,NCWO0
20160709,SSHH0
20160710,HTOB0
20160710,KTSK0
20160710,LGLT0
20160710,NCWO0
20160710,SSHH0
20160712,OBNC0
20160712,HHLG0
20160712,WOKT0
20160712,SKHT0
20160712,LTSS0
20160713,OBNC0
20160713,HHLG0
20160713,WOKT0
20160713,SKHT0
20160713,LTSS0
20160714,OBNC0
20160714,HHLG0
20160714,WOKT0
20160714,SKHT0
20160714,LTSS0
20160719,SKNC0
20160719,SSOB0
20160719,HTLT0
20160719,LGWO0
20160719,KTHH0
20160720,SKNC0
20160720,SSOB0
20160720,HTLT0
20160720,LGWO0
20160720,KTHH0
20160721,SKNC0
20160721,SSOB0
20160721,HTLT0
20160721,LGWO0
20160721,KTHH0
20160722,OBLG0
20160722,WOSK0
20160722,HHLT0
20160722,SSKT0
20160722,NCHT0
20160723,OBLG0
20160723,WOSK0
20160723,HHLT0
20160723,SSKT0
20160723,NCHT0
20160724,OBLG0
20160724,WOSK0
20160724,HHLT0
20160724,SSKT0
20160724,NCHT0
20160726,LTLG0
20160726,NCSS0
20160726,KTHT0
20160726,OBWO0
20160726,SKHH0
20160727,LTLG0
20160727,NCSS0
20160727,KTHT0
20160727,OBWO0
20160727,SKHH0
20160728,LTLG0
20160728,NCSS0
20160728,KTHT0
20160728,OBWO0
20160728,SKHH0
20160729,LGNC0
20160729,HHOB0
20160729,HTSK0
20160729,WOSS0
20160729,LTKT0
20160730,LGNC0
20160730,HHOB0
20160730,HTSK0
20160730,LTKT0
20160731,LGNC0
20160731,HHOB0
20160731,HTSK0
20160731,LTKT0
20160802,LGOB0
20160802,HHHT0
20160803,LGOB0
20160803,SSSK0
20160803,WOLT0
20160803,HHHT0
20160804,KTNC0
20160804,LGOB0
20160804,SSSK0
20160804,WOLT0
20160804,HHHT0
20160805,KTLG0
20160805,OBLT0
20160805,HTSS0
20160805,SKWO0
20160805,NCHH0
20160806,KTLG0
20160806,OBLT0
20160806,HTSS0
20160806,SKWO0
20160806,NCHH0
20160807,KTLG0
20160807,OBLT0
20160807,HTSS0
20160807,SKWO0
20160807,NCHH0
20160809,LTNC0
20160809,HTOB0
20160809,LGSK0
20160809,WOKT0
20160809,SSHH0
20160810,LTNC0
20160810,HTOB0
20160810,LGSK0
20160810,WOKT0
20160810,SSHH0
20160811,NCLG0
20160811,KTSK0
20160811,OBSS0
20160811,HTWO0
20160811,HHLT0
20160812,NCLG0
20160812,KTSK0
20160812,OBSS0
20160812,HTWO0
20160812,HHLT0
20160813,KTNC0
20160813,WOOB0
20160813,LTSK0
20160813,LGSS0
20160813,HHHT0
20160814,KTNC0
20160814,WOOB0
20160814,LTSK0
20160814,LGSS0
20160814,HHHT0
20160816,SSNC0
20160816,SKLG0
20160816,KTHT0
20160816,LTWO0
20160816,OBHH0
20160817,SSNC0
20160817,SKLG0
20160817,LTWO0
20160817,OBHH0
20160818,HHLG0
20160818,OBSK0
20160818,HTLT0
20160818,SSKT0
20160818,NCWO0
20160819,HHLG0
20160819,OBSK0
20160819,HTLT0
20160819,SSKT0
20160819,NCWO0
20160820,NCOB0
20160820,SKLT0
20160820,HHKT0
20160820,LGHT0
20160820,SSWO0
20160821,NCOB0
20160821,SKLT0
20160821,HHKT0
20160821,LGHT0
20160821,SSWO0
20160823,HTNC0
20160823,LGOB0
20160823,SKSS0
20160823,KTLT0
20160824,HTNC0
20160824,LGOB0
20160824,SKSS0
20160824,WOHH0
20160824,KTLT0
20160825,SKKT0
20160825,SSHT0
20160825,LGWO0
20160825,NCHH0
20160826,LTOB0
20160826,SKKT0
20160826,LGWO0
20160826,NCHH0
20160827,WONC0
20160827,KTLG0
20160827,HHSK0
20160827,LTSS0
20160827,OBHT0
20160828,KTLG0
20160828,HHSK0
20160828,OBHT0
20160830,HHOB0
20160830,LGLT0
20160830,WOSS0
20160830,NCKT0
20160830,SKHT0
20160831,LGLT0
20160831,WOSS0
20160831,NCKT0
20160831,SKHT0
20160901,KTOB0
20160901,NCLT0
20160901,HTSS0
20160901,SKWO0
20160901,LGHH0
20160902,KTOB0
20160902,SKWO0
20160902,LGHH0
20160903,SKNC0
20160903,SSOB0
20160903,LGKT0
20160903,LTHT0
20160903,HHWO0
20160904,SSOB0
20160904,LGKT0
20160904,LTHT0
20160904,HHWO0
20160904,SKNC0
20160906,HHNC0
20160906,WOLG0
20160906,HTSK0
20160906,OBLT0
20160906,KTSS0
20160907,HHNC0
20160907,WOLG0
20160907,HTSK0
20160907,OBLT0
20160907,KTSS0
20160908,OBLG0
20160908,WOSK0
20160908,SSLT0
20160908,NCHT0
20160908,KTHH0
20160909,OBLG0
20160909,WOSK0
20160909,SSLT0
20160909,NCHT0
20160909,KTHH0
20160910,LTLG0
20160910,NCSS0
20160910,HTKT0
20160910,OBWO0
20160910,SKHH0
20160911,LTLG0
20160911,NCSS0
20160911,OBWO0
20160911,SKHH0
20160911,HTKT0
20160913,LGNC0
20160913,SKOB0
20160913,HHSS0
20160913,LTKT0
20160913,WOHT0
20160914,LGNC0
20160914,SKOB0
20160914,HHSS0
20160914,LTKT0
20160914,WOHT0
20160915,OBNC0
20160915,HTLG0
20160915,SSSK0
20160915,KTWO0
20160915,LTHH0
20160916,OBNC0
20160916,HTLG0
20160916,SSSK0
20160916,KTWO0
20160916,LTHH0
20160917,SSLG0
20160917,NCSK0
20160917,OBKT0
20160918,SSLG0
20160918,NCSK0
20160918,OBKT0
20160918,HTHH0
20160918,WOLT0
20160919,WOLT0
20160919,HTHH0
20160920,SSOB0
20160920,NCKT0
20160920,WOHT0
20160920,LGHH0
20160921,NCLG0
20160921,LTSS0
20160921,WOHT0
20160922,KTOB0
20160922,NCHH0
20160923,HTNC0
20160923,OBSS0
20160923,SKKT0
20160924,LTNC0
20160924,HHLG0
20160924,WOSS0
20160925,LTNC0
20160925,HHSK0
20160925,WOSS0
20160925,HTKT0
20160927,SSNC0
20160927,KTLT0
20160927,LGHT0
20160927,OBHH0
20160928,OBHH0
20160929,SSNC1
20160929,SSNC2
20160929,WOOB0
20160929,KTLT0
20160930,HHNC0
20160930,SKLG0
20160930,KTLT0
20161001,SKLG0
20161001,NCLT0
20161002,NCLT0
20161002,KTHT0
20161002,WOHH0
20161003,HHOB0
20161003,LGSS0
20161003,KTHT0
20161004,WONC0
20161004,LTOB0
20161004,LGSS0
20161005,WONC0
20161005,HTSS0
20161005,HHKT0
20161006,SKNC0
20161006,LGLT0
20161006,SSHT0
20161007,KTNC0
20161007,WOLT0
20161008,OBLG0
20161008,SSSK0
20161008,HTHH0
20161009,KTNC0
20161009,WOLT0
